date,point de vente,ca ht,food ca,bev ca,total couverts,ticket moyen,autres ca,ms/c,température,précipitation,durée - soleil,année,mois,mois_nom,semaine_iso,day_of_year,day_name
2025-06-25,Restaurant,6996,2272,1224,38.0,184.0,3500,0,25.1,0.0,0.0,2025,6,June,26,176,Wednesday
2025-06-24,Restaurant,5268,4260,1008,100.0,53.0,0,0,24.2,0.0,0.0,2025,6,June,26,175,Tuesday
2025-06-23,Guinguette,1611,1008,603,24.0,67.0,0,0,25.6,10.6,0.0,2025,6,June,26,174,Monday
2025-06-22,Guinguette,12382,7667,4715,336.0,37.0,0,0,24.6,0.0,0.0,2025,6,June,25,173,Sunday
2025-06-22,Restaurant,4549,3941,1183,84.0,54.0,-575,0,24.6,0.0,0.0,2025,6,June,25,173,Sunday
2025-06-21,Guinguette,9197,4870,4328,243.0,38.0,0,14314,24.1,0.0,0.0,2025,6,June,25,172,Saturday
2025-06-21,Le petit baigneur,1777,1062,715,134.0,13.0,0,0,24.1,0.0,0.0,2025,6,June,25,172,Saturday
2025-06-21,Restaurant,7779,5954,1826,118.0,66.0,0,16074,24.1,0.0,0.0,2025,6,June,25,172,Saturday
2025-06-20,Guinguette,9291,4906,4384,222.0,42.0,0,0,24.4,0.0,0.0,2025,6,June,25,171,Friday
2025-06-20,Restaurant,4440,3429,1010,70.0,63.0,0,0,24.4,0.0,0.0,2025,6,June,25,171,Friday
2025-06-19,Guinguette,8645,4601,4045,219.0,39.0,0,0,23.6,0.0,0.0,2025,6,June,25,170,Thursday
2025-06-19,Le petit baigneur,524,241,283,41.0,13.0,0,0,23.6,0.0,0.0,2025,6,June,25,170,Thursday
2025-06-19,Restaurant,6313,5150,1163,86.0,73.0,0,0,23.6,0.0,0.0,2025,6,June,25,170,Thursday
2025-06-18,Guinguette,8571,5277,3294,223.0,38.0,0,0,22.0,0.0,0.0,2025,6,June,25,169,Wednesday
2025-06-18,Restaurant,1859,1249,610,22.0,84.0,0,0,22.0,0.0,0.0,2025,6,June,25,169,Wednesday
2025-06-15,Le petit baigneur,5011,2666,2346,70.0,72.0,0,0,22.4,15.7,0.0,2025,6,June,24,166,Sunday
2025-06-15,Restaurant,3314,2491,823,60.0,55.0,0,0,22.4,15.7,0.0,2025,6,June,24,166,Sunday
2025-06-14,Le petit baigneur,13444,4498,8946,95.0,142.0,0,0,25.0,0.5,0.0,2025,6,June,24,165,Saturday
2025-06-14,Restaurant,12356,4985,1954,76.0,163.0,5417,16948,25.0,0.5,0.0,2025,6,June,24,165,Saturday
2025-06-13,Guinguette,6894,3570,3324,191.0,36.0,0,0,24.8,0.1,0.0,2025,6,June,24,164,Friday
2025-06-13,Restaurant,5865,4225,1640,89.0,66.0,0,0,24.8,0.1,0.0,2025,6,June,24,164,Friday
2025-06-12,Guinguette,5828,3066,2762,376.0,16.0,0,15136,22.5,0.0,0.0,2025,6,June,24,163,Thursday
2025-06-12,Restaurant,9240,3000,1340,50.0,185.0,4900,0,22.5,0.0,0.0,2025,6,June,24,163,Thursday
2025-06-11,Guinguette,6617,4142,2475,176.0,38.0,0,0,20.7,0.0,0.0,2025,6,June,24,162,Wednesday
2025-06-11,Restaurant,2760,2164,596,37.0,75.0,0,0,20.7,0.0,0.0,2025,6,June,24,162,Wednesday
2025-06-09,Guinguette,8333,4957,3376,220.0,38.0,0,0,16.7,0.0,0.0,2025,6,June,24,160,Monday
2025-06-09,Restaurant,3578,2834,744,71.0,50.0,0,0,16.7,0.0,0.0,2025,6,June,24,160,Monday
2025-06-08,Guinguette,11947,7049,4897,309.0,39.0,0,0,18.1,4.9,0.0,2025,6,June,23,159,Sunday
2025-06-08,Restaurant,4087,3686,1160,86.0,48.0,-759,0,18.1,4.9,0.0,2025,6,June,23,159,Sunday
2025-06-07,Guinguette,957,637,319,22.0,43.0,0,9818,18.3,24.8,0.0,2025,6,June,23,158,Saturday
2025-06-07,Restaurant,6978,5143,2419,86.0,81.0,-583,14902,18.3,24.8,0.0,2025,6,June,23,158,Saturday
2025-06-06,Guinguette,2056,1067,989,48.0,43.0,0,0,21.0,12.1,0.0,2025,6,June,23,157,Friday
2025-06-06,Restaurant,2390,1722,668,26.0,92.0,0,0,21.0,12.1,0.0,2025,6,June,23,157,Friday
2025-06-05,Guinguette,2982,1725,1256,61.0,49.0,0,0,18.2,6.1,0.0,2025,6,June,23,156,Thursday
2025-06-05,Restaurant,1963,1040,923,22.0,89.0,0,0,18.2,6.1,0.0,2025,6,June,23,156,Thursday
2025-06-04,Restaurant,756,618,137,10.0,76.0,0,0,17.7,8.5,0.0,2025,6,June,23,155,Wednesday
2025-06-03,Restaurant,1718,1150,568,25.0,69.0,0,0,19.5,3.8,0.0,2025,6,June,23,154,Tuesday
2025-06-01,Guinguette,5885,3929,1955,151.0,39.0,0,0,21.7,5.0,0.0,2025,6,June,22,152,Sunday
2025-06-01,Restaurant,2669,2061,608,57.0,47.0,0,0,21.7,5.0,0.0,2025,6,June,22,152,Sunday
2025-05-31,Guinguette,14271,8983,5288,294.0,49.0,0,13103,21.6,1.4,0.0,2025,5,May,22,151,Saturday
2025-05-31,Restaurant,10827,8640,4047,125.0,87.0,-1860,12680,21.6,1.4,0.0,2025,5,May,22,151,Saturday
2025-05-30,Guinguette,13547,7727,5820,341.0,40.0,0,0,19.7,0.0,0.0,2025,5,May,22,150,Friday
2025-05-30,Restaurant,14833,6489,2824,73.0,203.0,5519,0,19.7,0.0,0.0,2025,5,May,22,150,Friday
2025-05-29,Guinguette,12245,6682,5564,329.0,37.0,0,0,17.8,0.2,0.0,2025,5,May,22,149,Thursday
2025-05-29,Restaurant,7095,5131,1963,122.0,58.0,0,0,17.8,0.2,0.0,2025,5,May,22,149,Thursday
2025-05-28,Guinguette,960,618,342,28.0,34.0,0,0,14.8,2.2,0.0,2025,5,May,22,148,Wednesday
2025-05-25,Guinguette,7229,4646,2583,204.0,35.0,0,0,16.5,2.1,0.0,2025,5,May,21,145,Sunday
2025-05-25,Restaurant,5250,4956,1396,100.0,53.0,-1102,0,16.5,2.1,0.0,2025,5,May,21,145,Sunday
2025-05-24,Guinguette,8511,4840,3671,229.0,37.0,0,10886,13.2,0.0,0.0,2025,5,May,21,144,Saturday
2025-05-24,Restaurant,8595,7655,2638,147.0,58.0,-1697,13222,13.2,0.0,0.0,2025,5,May,21,144,Saturday
2025-05-23,Guinguette,2687,1714,974,65.0,41.0,0,0,12.5,0.0,0.0,2025,5,May,21,143,Friday
2025-05-23,Restaurant,19298,11084,5866,236.0,82.0,2349,0,12.5,0.0,0.0,2025,5,May,21,143,Friday
2025-05-22,Restaurant,724,495,230,8.0,91.0,0,0,12.0,20.9,0.0,2025,5,May,21,142,Thursday
2025-05-20,Restaurant,1299,1034,265,22.0,59.0,0,0,15.5,14.7,0.0,2025,5,May,21,140,Tuesday
2025-05-18,Guinguette,8246,4751,3495,421.0,20.0,0,0,14.8,0.0,0.0,2025,5,May,20,138,Sunday
2025-05-18,Restaurant,4110,3358,1083,73.0,56.0,-331,0,14.8,0.0,0.0,2025,5,May,20,138,Sunday
2025-05-17,Guinguette,12702,7096,5606,303.0,42.0,0,14320,14.5,0.0,0.0,2025,5,May,20,137,Saturday
2025-05-17,Restaurant,11543,6261,2949,129.0,89.0,2333,11527,14.5,0.0,0.0,2025,5,May,20,137,Saturday
2025-05-16,Guinguette,3715,1912,1803,100.0,37.0,0,0,15.2,0.0,0.0,2025,5,May,20,136,Friday
2025-05-16,Restaurant,1074,833,241,22.0,49.0,0,0,15.2,0.0,0.0,2025,5,May,20,136,Friday
2025-05-15,Guinguette,3038,1985,1052,86.0,35.0,0,0,16.3,0.0,0.0,2025,5,May,20,135,Thursday
2025-05-15,Restaurant,5470,4094,4806,85.0,64.0,-3430,0,16.3,0.0,0.0,2025,5,May,20,135,Thursday
2025-05-14,Guinguette,2355,1195,1159,64.0,37.0,0,0,15.8,0.0,0.0,2025,5,May,20,134,Wednesday
2025-05-14,Restaurant,969,790,179,21.0,46.0,0,0,15.8,0.0,0.0,2025,5,May,20,134,Wednesday
2025-05-13,Restaurant,1511,1155,356,21.0,72.0,0,0,14.4,0.0,0.0,2025,5,May,20,133,Tuesday
2025-05-11,Restaurant,2582,1828,754,59.0,44.0,0,0,15.1,1.2,0.0,2025,5,May,19,131,Sunday
2025-05-10,Guinguette,8645,4837,3808,231.0,37.0,0,9552,14.5,0.6,0.0,2025,5,May,19,130,Saturday
2025-05-10,Restaurant,8314,6545,2556,132.0,63.0,-786,11498,14.5,0.6,0.0,2025,5,May,19,130,Saturday
2025-05-09,Guinguette,5196,3325,1870,176.0,30.0,0,0,13.6,1.1,0.0,2025,5,May,19,129,Friday
2025-05-09,Restaurant,2151,1770,381,37.0,58.0,0,0,13.6,1.1,0.0,2025,5,May,19,129,Friday
2025-05-08,Guinguette,1838,1069,769,58.0,32.0,0,0,11.5,0.3,0.0,2025,5,May,19,128,Thursday
2025-05-08,Restaurant,1132,753,379,20.0,57.0,0,0,11.5,0.3,0.0,2025,5,May,19,128,Thursday
2025-05-04,Restaurant,2933,2316,617,53.0,55.0,0,0,14.7,25.2,0.0,2025,5,May,18,124,Sunday
2025-05-03,Guinguette,2545,1772,773,77.0,33.0,0,8034,17.6,3.5,0.0,2025,5,May,18,123,Saturday
2025-05-03,Restaurant,4168,3113,1055,68.0,61.0,0,11436,17.6,3.5,0.0,2025,5,May,18,123,Saturday
2025-05-02,Guinguette,4352,2521,1831,124.0,35.0,0,0,18.0,0.0,0.0,2025,5,May,18,122,Friday
2025-05-02,Restaurant,5441,4066,1375,90.0,60.0,0,0,18.0,0.0,0.0,2025,5,May,18,122,Friday
2025-05-01,Guinguette,4577,1671,2906,152.0,30.0,0,0,17.5,0.0,0.0,2025,5,May,18,121,Thursday
2025-05-01,Restaurant,5390,3671,1719,88.0,61.0,0,0,17.5,0.0,0.0,2025,5,May,18,121,Thursday
2024-10-05,Restaurant,11690,0,0,0.0,0.0,11690,0,10.1,0.0,0.0,2024,10,October,40,279,Saturday
2024-10-02,Restaurant,3672,0,0,0.0,0.0,3672,0,13.6,15.2,0.0,2024,10,October,40,276,Wednesday
2024-10-01,Restaurant,1225,0,0,0.0,0.0,1225,0,14.1,0.0,0.0,2024,10,October,40,275,Tuesday
2024-09-29,Guinguette,5046,0,0,0.0,0.0,5046,0,9.7,0.0,0.0,2024,9,September,39,273,Sunday
2024-09-29,Restaurant,2632,0,0,0.0,0.0,2632,0,9.7,0.0,0.0,2024,9,September,39,273,Sunday
2024-09-28,Restaurant,15450,0,0,0.0,0.0,15450,0,10.9,0.0,0.0,2024,9,September,39,272,Saturday
2024-09-27,Guinguette,2411,0,0,0.0,0.0,2411,0,13.8,0.0,0.0,2024,9,September,39,271,Friday
2024-09-25,Guinguette,1772,0,0,0.0,0.0,1772,0,15.5,0.0,0.0,2024,9,September,39,269,Wednesday
2024-09-24,Restaurant,781,0,0,0.0,0.0,781,0,14.1,0.0,0.0,2024,9,September,39,268,Tuesday
2024-09-23,Restaurant,664,0,0,0.0,0.0,664,0,14.9,0.0,0.0,2024,9,September,39,267,Monday
2024-09-22,Guinguette,2093,0,0,0.0,0.0,2093,0,16.2,0.0,0.0,2024,9,September,38,266,Sunday
2024-09-22,Restaurant,4349,0,0,0.0,0.0,4349,0,16.2,0.0,0.0,2024,9,September,38,266,Sunday
2024-09-21,Guinguette,10490,0,0,0.0,0.0,10490,0,16.5,0.0,0.0,2024,9,September,38,265,Saturday
2024-09-21,Restaurant,7314,0,0,0.0,0.0,7314,0,16.5,0.0,0.0,2024,9,September,38,265,Saturday
2024-09-20,Guinguette,8131,0,0,0.0,0.0,8131,0,15.1,0.0,0.0,2024,9,September,38,264,Friday
2024-09-20,Restaurant,4786,0,0,0.0,0.0,4786,0,15.1,0.0,0.0,2024,9,September,38,264,Friday
2024-09-19,Guinguette,6015,0,0,0.0,0.0,6015,0,14.1,0.0,0.0,2024,9,September,38,263,Thursday
2024-09-18,Guinguette,259,0,0,0.0,0.0,259,0,12.5,0.2,0.0,2024,9,September,38,262,Wednesday
2024-09-18,Restaurant,411,0,0,0.0,0.0,411,0,12.5,0.2,0.0,2024,9,September,38,262,Wednesday
2024-09-17,Guinguette,8115,0,0,0.0,0.0,8115,0,13.5,0.0,0.0,2024,9,September,38,261,Tuesday
2024-09-15,Guinguette,3356,0,0,0.0,0.0,3356,0,11.6,0.0,0.0,2024,9,September,37,259,Sunday
2024-09-15,Le petit baigneur,1762,0,0,0.0,0.0,1762,0,11.6,0.0,0.0,2024,9,September,37,259,Sunday
2024-09-15,Restaurant,4214,0,0,0.0,0.0,4214,0,11.6,0.0,0.0,2024,9,September,37,259,Sunday
2024-09-14,Guinguette,6460,0,0,0.0,0.0,6460,0,11.2,0.0,0.0,2024,9,September,37,258,Saturday
2024-09-14,Restaurant,6853,0,0,0.0,0.0,6853,0,11.2,0.0,0.0,2024,9,September,37,258,Saturday
2024-09-13,Restaurant,3150,0,0,0.0,0.0,3150,0,9.2,0.0,0.0,2024,9,September,37,257,Friday
2024-09-12,Restaurant,2069,0,0,0.0,0.0,2069,0,10.7,0.0,0.0,2024,9,September,37,256,Thursday
2024-09-11,Restaurant,8926,0,0,0.0,0.0,8926,0,11.8,0.0,0.0,2024,9,September,37,255,Wednesday
2024-09-09,Restaurant,8333,0,0,0.0,0.0,8333,0,14.9,0.0,0.0,2024,9,September,37,253,Monday
2024-09-08,Guinguette,1919,0,0,0.0,0.0,1919,0,17.6,0.0,0.0,2024,9,September,36,252,Sunday
2024-09-08,Le petit baigneur,72,0,0,0.0,0.0,72,0,17.6,0.0,0.0,2024,9,September,36,252,Sunday
2024-09-08,Restaurant,3267,0,0,0.0,0.0,3267,0,17.6,0.0,0.0,2024,9,September,36,252,Sunday
2024-09-07,Guinguette,12496,0,0,0.0,0.0,12496,0,19.8,0.2,0.0,2024,9,September,36,251,Saturday
2024-09-07,Le petit baigneur,2077,0,0,0.0,0.0,2077,0,19.8,0.2,0.0,2024,9,September,36,251,Saturday
2024-09-07,Restaurant,2450,0,0,0.0,0.0,2450,0,19.8,0.2,0.0,2024,9,September,36,251,Saturday
2024-09-06,Guinguette,5470,0,0,0.0,0.0,5470,0,17.7,0.2,0.0,2024,9,September,36,250,Friday
2024-09-06,Restaurant,5054,0,0,0.0,0.0,5054,0,17.7,0.2,0.0,2024,9,September,36,250,Friday
2024-09-05,Guinguette,1827,0,0,0.0,0.0,1827,0,16.7,0.0,0.0,2024,9,September,36,249,Thursday
2024-09-05,Restaurant,529,0,0,0.0,0.0,529,0,16.7,0.0,0.0,2024,9,September,36,249,Thursday
2024-09-04,Guinguette,2656,0,0,0.0,0.0,2656,0,19.6,0.0,0.0,2024,9,September,36,248,Wednesday
2024-09-04,Restaurant,1364,0,0,0.0,0.0,1364,0,19.6,0.0,0.0,2024,9,September,36,248,Wednesday
2024-09-01,Guinguette,7380,0,0,0.0,0.0,7380,0,22.4,0.0,0.0,2024,9,September,35,245,Sunday
2024-09-01,Le petit baigneur,1762,0,0,0.0,0.0,1762,0,22.4,0.0,0.0,2024,9,September,35,245,Sunday
2024-09-01,Restaurant,6780,0,0,0.0,0.0,6780,0,22.4,0.0,0.0,2024,9,September,35,245,Sunday
2024-08-31,Guinguette,13839,0,0,0.0,0.0,13839,0,24.7,0.0,0.0,2024,8,August,35,244,Saturday
2024-08-31,Le petit baigneur,1789,0,0,0.0,0.0,1789,0,24.7,0.0,0.0,2024,8,August,35,244,Saturday
2024-08-31,Restaurant,9090,0,0,0.0,0.0,9090,0,24.7,0.0,0.0,2024,8,August,35,244,Saturday
2024-08-30,Guinguette,9038,0,0,0.0,0.0,9038,0,24.3,0.0,0.0,2024,8,August,35,243,Friday
2024-08-30,Le petit baigneur,865,0,0,0.0,0.0,865,0,24.3,0.0,0.0,2024,8,August,35,243,Friday
2024-08-30,Restaurant,10216,0,0,0.0,0.0,10216,0,24.3,0.0,0.0,2024,8,August,35,243,Friday
2024-08-29,Guinguette,7656,0,0,0.0,0.0,7656,0,23.8,0.0,0.0,2024,8,August,35,242,Thursday
2024-08-29,Le petit baigneur,1396,0,0,0.0,0.0,1396,0,23.8,0.0,0.0,2024,8,August,35,242,Thursday
2024-08-29,Restaurant,6140,0,0,0.0,0.0,6140,0,23.8,0.0,0.0,2024,8,August,35,242,Thursday
2024-08-28,Guinguette,11562,0,0,0.0,0.0,11562,0,22.6,0.0,0.0,2024,8,August,35,241,Wednesday
2024-08-28,Le petit baigneur,1423,0,0,0.0,0.0,1423,0,22.6,0.0,0.0,2024,8,August,35,241,Wednesday
2024-08-28,Restaurant,6626,0,0,0.0,0.0,6626,0,22.6,0.0,0.0,2024,8,August,35,241,Wednesday
2024-08-27,Guinguette,8862,0,0,0.0,0.0,8862,0,19.8,0.2,0.0,2024,8,August,35,240,Tuesday
2024-08-27,Le petit baigneur,1333,0,0,0.0,0.0,1333,0,19.8,0.2,0.0,2024,8,August,35,240,Tuesday
2024-08-26,Guinguette,6533,0,0,0.0,0.0,6533,0,18.4,0.2,0.0,2024,8,August,35,239,Monday
2024-08-25,Guinguette,8626,0,0,0.0,0.0,8626,0,18.7,0.0,0.0,2024,8,August,34,238,Sunday
2024-08-25,Le petit baigneur,27,0,0,0.0,0.0,27,0,18.7,0.0,0.0,2024,8,August,34,238,Sunday
2024-08-25,Restaurant,18098,0,0,0.0,0.0,18098,0,18.7,0.0,0.0,2024,8,August,34,238,Sunday
2024-08-24,Guinguette,14622,0,0,0.0,0.0,14622,0,23.2,0.0,0.0,2024,8,August,34,237,Saturday
2024-08-24,Le petit baigneur,3101,0,0,0.0,0.0,3101,0,23.2,0.0,0.0,2024,8,August,34,237,Saturday
2024-08-24,Restaurant,16783,0,0,0.0,0.0,16783,0,23.2,0.0,0.0,2024,8,August,34,237,Saturday
2024-08-23,Guinguette,12037,0,0,0.0,0.0,12037,0,20.5,0.2,0.0,2024,8,August,34,236,Friday
2024-08-23,Le petit baigneur,2364,0,0,0.0,0.0,2364,0,20.5,0.2,0.0,2024,8,August,34,236,Friday
2024-08-23,Restaurant,8082,0,0,0.0,0.0,8082,0,20.5,0.2,0.0,2024,8,August,34,236,Friday
2024-08-22,Guinguette,12367,0,0,0.0,0.0,12367,0,19.0,0.0,0.0,2024,8,August,34,235,Thursday
2024-08-22,Le petit baigneur,2055,0,0,0.0,0.0,2055,0,19.0,0.0,0.0,2024,8,August,34,235,Thursday
2024-08-22,Restaurant,7622,0,0,0.0,0.0,7622,0,19.0,0.0,0.0,2024,8,August,34,235,Thursday
2024-08-21,Guinguette,10673,0,0,0.0,0.0,10673,0,19.8,0.0,0.0,2024,8,August,34,234,Wednesday
2024-08-21,Le petit baigneur,1098,0,0,0.0,0.0,1098,0,19.8,0.0,0.0,2024,8,August,34,234,Wednesday
2024-08-21,Restaurant,7389,0,0,0.0,0.0,7389,0,19.8,0.0,0.0,2024,8,August,34,234,Wednesday
2024-08-20,Guinguette,9905,0,0,0.0,0.0,9905,0,20.5,0.0,0.0,2024,8,August,34,233,Tuesday
2024-08-20,Le petit baigneur,1530,0,0,0.0,0.0,1530,0,20.5,0.0,0.0,2024,8,August,34,233,Tuesday
2024-08-19,Guinguette,6967,0,0,0.0,0.0,6967,0,19.3,0.5,0.0,2024,8,August,34,232,Monday
2024-08-18,Guinguette,1113,0,0,0.0,0.0,1113,0,17.7,0.0,0.0,2024,8,August,33,231,Sunday
2024-08-18,Restaurant,5906,0,0,0.0,0.0,5906,0,17.7,0.0,0.0,2024,8,August,33,231,Sunday
2024-08-17,Guinguette,8573,0,0,0.0,0.0,8573,0,22.5,6.6,0.0,2024,8,August,33,230,Saturday
2024-08-17,Le petit baigneur,1511,0,0,0.0,0.0,1511,0,22.5,6.6,0.0,2024,8,August,33,230,Saturday
2024-08-17,Restaurant,8170,0,0,0.0,0.0,8170,0,22.5,6.6,0.0,2024,8,August,33,230,Saturday
2024-08-16,Guinguette,7757,0,0,0.0,0.0,7757,0,22.0,3.1,0.0,2024,8,August,33,229,Friday
2024-08-16,Le petit baigneur,1367,0,0,0.0,0.0,1367,0,22.0,3.1,0.0,2024,8,August,33,229,Friday
2024-08-16,Restaurant,7267,0,0,0.0,0.0,7267,0,22.0,3.1,0.0,2024,8,August,33,229,Friday
2024-08-15,Guinguette,13456,0,0,0.0,0.0,13456,0,22.8,0.0,0.0,2024,8,August,33,228,Thursday
2024-08-15,Le petit baigneur,2821,0,0,0.0,0.0,2821,0,22.8,0.0,0.0,2024,8,August,33,228,Thursday
2024-08-15,Restaurant,8319,0,0,0.0,0.0,8319,0,22.8,0.0,0.0,2024,8,August,33,228,Thursday
2024-08-14,Guinguette,8803,0,0,0.0,0.0,8803,0,21.8,0.0,0.0,2024,8,August,33,227,Wednesday
2024-08-14,Le petit baigneur,1382,0,0,0.0,0.0,1382,0,21.8,0.0,0.0,2024,8,August,33,227,Wednesday
2024-08-14,Restaurant,6161,0,0,0.0,0.0,6161,0,21.8,0.0,0.0,2024,8,August,33,227,Wednesday
2024-08-13,Guinguette,8681,0,0,0.0,0.0,8681,0,24.9,12.2,0.0,2024,8,August,33,226,Tuesday
2024-08-13,Le petit baigneur,1722,0,0,0.0,0.0,1722,0,24.9,12.2,0.0,2024,8,August,33,226,Tuesday
2024-08-13,Restaurant,-480,0,0,0.0,0.0,-480,0,24.9,12.2,0.0,2024,8,August,33,226,Tuesday
2024-08-12,Guinguette,11042,0,0,0.0,0.0,11042,0,26.5,0.0,0.0,2024,8,August,33,225,Monday
2024-08-12,Le petit baigneur,2206,0,0,0.0,0.0,2206,0,26.5,0.0,0.0,2024,8,August,33,225,Monday
2024-08-11,Guinguette,12011,0,0,0.0,0.0,12011,0,26.0,6.0,0.0,2024,8,August,32,224,Sunday
2024-08-11,Le petit baigneur,2522,0,0,0.0,0.0,2522,0,26.0,6.0,0.0,2024,8,August,32,224,Sunday
2024-08-11,Restaurant,7509,0,0,0.0,0.0,7509,0,26.0,6.0,0.0,2024,8,August,32,224,Sunday
2024-08-10,Guinguette,13297,0,0,0.0,0.0,13297,0,24.9,0.0,0.0,2024,8,August,32,223,Saturday
2024-08-10,Le petit baigneur,2994,0,0,0.0,0.0,2994,0,24.9,0.0,0.0,2024,8,August,32,223,Saturday
2024-08-10,Restaurant,8652,0,0,0.0,0.0,8652,0,24.9,0.0,0.0,2024,8,August,32,223,Saturday
2024-08-09,Guinguette,13248,0,0,0.0,0.0,13248,0,23.7,0.0,0.0,2024,8,August,32,222,Friday
2024-08-09,Le petit baigneur,2064,0,0,0.0,0.0,2064,0,23.7,0.0,0.0,2024,8,August,32,222,Friday
2024-08-09,Restaurant,7686,0,0,0.0,0.0,7686,0,23.7,0.0,0.0,2024,8,August,32,222,Friday
2024-08-08,Guinguette,11639,0,0,0.0,0.0,11639,0,23.1,0.2,0.0,2024,8,August,32,221,Thursday
2024-08-08,Le petit baigneur,2383,0,0,0.0,0.0,2383,0,23.1,0.2,0.0,2024,8,August,32,221,Thursday
2024-08-08,Restaurant,6972,0,0,0.0,0.0,6972,0,23.1,0.2,0.0,2024,8,August,32,221,Thursday
2024-08-07,Guinguette,10433,0,0,0.0,0.0,10433,0,23.3,2.8,0.0,2024,8,August,32,220,Wednesday
2024-08-07,Le petit baigneur,1154,0,0,0.0,0.0,1154,0,23.3,2.8,0.0,2024,8,August,32,220,Wednesday
2024-08-07,Restaurant,7429,0,0,0.0,0.0,7429,0,23.3,2.8,0.0,2024,8,August,32,220,Wednesday
2024-08-06,Guinguette,11786,0,0,0.0,0.0,11786,0,24.7,0.0,0.0,2024,8,August,32,219,Tuesday
2024-08-06,Le petit baigneur,2351,0,0,0.0,0.0,2351,0,24.7,0.0,0.0,2024,8,August,32,219,Tuesday
2024-08-05,Guinguette,10051,0,0,0.0,0.0,10051,0,23.2,0.0,0.0,2024,8,August,32,218,Monday
2024-08-05,Le petit baigneur,1284,0,0,0.0,0.0,1284,0,23.2,0.0,0.0,2024,8,August,32,218,Monday
2024-08-04,Guinguette,11752,0,0,0.0,0.0,11752,0,22.2,0.0,0.0,2024,8,August,31,217,Sunday
2024-08-04,Le petit baigneur,1992,0,0,0.0,0.0,1992,0,22.2,0.0,0.0,2024,8,August,31,217,Sunday
2024-08-04,Restaurant,7951,0,0,0.0,0.0,7951,0,22.2,0.0,0.0,2024,8,August,31,217,Sunday
2024-08-03,Guinguette,13849,0,0,0.0,0.0,13849,0,23.5,0.1,0.0,2024,8,August,31,216,Saturday
2024-08-03,Le petit baigneur,3062,0,0,0.0,0.0,3062,0,23.5,0.1,0.0,2024,8,August,31,216,Saturday
2024-08-03,Restaurant,8332,0,0,0.0,0.0,8332,0,23.5,0.1,0.0,2024,8,August,31,216,Saturday
2024-08-02,Guinguette,9244,0,0,0.0,0.0,9244,0,24.7,0.0,0.0,2024,8,August,31,215,Friday
2024-08-02,Le petit baigneur,934,0,0,0.0,0.0,934,0,24.7,0.0,0.0,2024,8,August,31,215,Friday
2024-08-02,Restaurant,6968,0,0,0.0,0.0,6968,0,24.7,0.0,0.0,2024,8,August,31,215,Friday
2024-08-01,Guinguette,11276,0,0,0.0,0.0,11276,0,26.1,0.2,0.0,2024,8,August,31,214,Thursday
2024-08-01,Le petit baigneur,1634,0,0,0.0,0.0,1634,0,26.1,0.2,0.0,2024,8,August,31,214,Thursday
2024-08-01,Restaurant,8231,0,0,0.0,0.0,8231,0,26.1,0.2,0.0,2024,8,August,31,214,Thursday
2024-07-31,Guinguette,9616,0,0,0.0,0.0,9616,0,27.2,0.7,0.0,2024,7,July,31,213,Wednesday
2024-07-31,Le petit baigneur,1457,0,0,0.0,0.0,1457,0,27.2,0.7,0.0,2024,7,July,31,213,Wednesday
2024-07-31,Restaurant,6676,0,0,0.0,0.0,6676,0,27.2,0.7,0.0,2024,7,July,31,213,Wednesday
2024-07-30,Guinguette,9558,0,0,0.0,0.0,9558,0,26.6,0.0,0.0,2024,7,July,31,212,Tuesday
2024-07-30,Le petit baigneur,1811,0,0,0.0,0.0,1811,0,26.6,0.0,0.0,2024,7,July,31,212,Tuesday
2024-07-29,Guinguette,7417,0,0,0.0,0.0,7417,0,25.7,0.0,0.0,2024,7,July,31,211,Monday
2024-07-29,Le petit baigneur,1421,0,0,0.0,0.0,1421,0,25.7,0.0,0.0,2024,7,July,31,211,Monday
2024-07-28,Guinguette,13660,0,0,0.0,0.0,13660,0,25.3,0.0,0.0,2024,7,July,30,210,Sunday
2024-07-28,Le petit baigneur,3657,0,0,0.0,0.0,3657,0,25.3,0.0,0.0,2024,7,July,30,210,Sunday
2024-07-28,Restaurant,7868,0,0,0.0,0.0,7868,0,25.3,0.0,0.0,2024,7,July,30,210,Sunday
2024-07-27,Guinguette,13665,0,0,0.0,0.0,13665,0,23.8,0.0,0.0,2024,7,July,30,209,Saturday
2024-07-27,Le petit baigneur,2169,0,0,0.0,0.0,2169,0,23.8,0.0,0.0,2024,7,July,30,209,Saturday
2024-07-27,Restaurant,8893,0,0,0.0,0.0,8893,0,23.8,0.0,0.0,2024,7,July,30,209,Saturday
2024-07-26,Guinguette,11909,0,0,0.0,0.0,11909,0,23.2,0.0,0.0,2024,7,July,30,208,Friday
2024-07-26,Le petit baigneur,1705,0,0,0.0,0.0,1705,0,23.2,0.0,0.0,2024,7,July,30,208,Friday
2024-07-26,Restaurant,5621,0,0,0.0,0.0,5621,0,23.2,0.0,0.0,2024,7,July,30,208,Friday
2024-07-25,Guinguette,10261,0,0,0.0,0.0,10261,0,21.8,0.0,0.0,2024,7,July,30,207,Thursday
2024-07-25,Le petit baigneur,2019,0,0,0.0,0.0,2019,0,21.8,0.0,0.0,2024,7,July,30,207,Thursday
2024-07-25,Restaurant,7905,0,0,0.0,0.0,7905,0,21.8,0.0,0.0,2024,7,July,30,207,Thursday
